x_friendly,y_friendly,z_friendly,x_r_friendly,y_r_friendly,z_r_friendly,w_r_friendly,x_unauthorized,y_unauthorized,z_unauthorized,image
3.585941791534424,-29.971738815307617,15.869342803955078,-0.006226310972124338,-0.00011569862545002252,7.215468258436886e-07,0.999980628490448,2.4095888137817383,-22.09291648864746,15.004582405090332,img_1770612889_209611892.png
3.58272647857666,-29.796159744262695,15.870723724365234,-0.0062263100408017635,-0.00011550345516297966,7.203543646028265e-07,0.999980628490448,2.4181976318359375,-21.920629501342773,15.005731582641602,img_1770612889_309588909.png
3.5803146362304688,-29.664474487304688,15.871757507324219,-0.006226308643817902,-0.00011535565136000514,7.194503268692642e-07,0.999980628490448,2.425565242767334,-21.79224967956543,15.006563186645508,img_1770612889_409672021.png
3.576294183731079,-29.44499969482422,15.873475074768066,-0.006226308178156614,-0.00011510673357406631,7.179261274359305e-07,0.999980628490448,2.4394454956054688,-21.578935623168945,15.007887840270996,img_1770612889_543912887.png
3.576294183731079,-29.44499969482422,15.873475074768066,-0.006226308178156614,-0.00011510673357406631,7.179261274359305e-07,0.999980628490448,2.4425106048583984,-21.536306381225586,15.00814437866211,img_1770612889_610603809.png
3.573077440261841,-29.269420623779297,15.874844551086426,-0.006226309575140476,-0.00011490530596347526,7.166919999690435e-07,0.999980628490448,2.4523751735687256,-21.408451080322266,15.008898735046387,img_1770612889_710265874.png
3.570664882659912,-29.137737274169922,15.875868797302246,-0.006226310972124338,-0.00011475287465145811,7.157580057537416e-07,0.999980628490448,2.463275671005249,-21.280641555786133,15.009631156921387,img_1770612889_810020923.png
3.568251848220825,-29.006052017211914,15.876890182495117,-0.0062263123691082,-0.00011459925735834986,7.148168492676632e-07,0.999980628490448,2.4751596450805664,-21.15291404724121,15.010344505310059,img_1770612889_910043954.png
3.5658390522003174,-28.874366760253906,15.877909660339355,-0.006226313766092062,-0.00011444443225627765,7.138683031371329e-07,0.999980628490448,2.4878947734832764,-21.02529525756836,15.011040687561035,img_1770612890_10185956.png
3.5634260177612305,-28.74268341064453,15.878926277160645,-0.006226315163075924,-0.00011428839206928387,7.129123105187318e-07,0.999980628490448,2.50131893157959,-20.897798538208008,15.011720657348633,img_1770612890_110351800.png
3.5610129833221436,-28.610998153686523,15.8799409866333,-0.0062263160943984985,-0.00011413112952141091,7.119488145690411e-07,0.999980628490448,2.515286684036255,-20.770404815673828,15.012385368347168,img_1770612890_244657993.png
3.559404134750366,-28.523208618164062,15.880616188049316,-0.006226316560059786,-0.00011402562086004764,7.113022206794994e-07,0.999980628490448,2.529696226119995,-20.643091201782227,15.013035774230957,img_1770612890_310496807.png
3.555382490158081,-28.303733825683594,15.882298469543457,-0.006226317957043648,-0.00011375951726222411,7.096710419318697e-07,0.999980628490448,2.5444955825805664,-20.515830993652344,15.013670921325684,img_1770612890_444957017.png
3.5545780658721924,-28.259838104248047,15.882634162902832,-0.006226318422704935,-0.00011370589345460758,7.093423164405976e-07,0.999980628490448,2.5596730709075928,-20.38860511779785,15.014291763305664,img_1770612890_511404037.png
3.551360845565796,-28.084259033203125,15.8839750289917,-0.00622631935402751,-0.0001134900885517709,7.080189448060992e-07,0.999980628490448,2.5752406120300293,-20.26140022277832,15.014897346496582,img_1770612890_595806837.png
3.5497522354125977,-27.996469497680664,15.8846435546875,-0.006226319819688797,-0.000113381385745015,7.073522851896996e-07,0.999980628490448,2.5858452320098877,-20.176607131958008,15.01529312133789,img_1770612890_710757017.png
3.5465354919433594,-27.820890426635742,15.885977745056152,-0.006226321216672659,-0.00011316240124870092,7.06008961515181e-07,0.999980628490448,2.6076173782348633,-20.007051467895508,15.016063690185547,img_1770612890_810956001.png
3.5441229343414307,-27.689205169677734,15.886975288391113,-0.0062263221479952335,-0.00011299676407361403,7.049928285596252e-07,0.999980628490448,2.624445676803589,-19.879911422729492,15.01662540435791,img_1770612890_911031961.png
3.54010272026062,-27.469730377197266,15.888632774353027,-0.0062263235449790955,-0.00011271805124124512,7.032825806163601e-07,0.999980628490448,2.6416983604431152,-19.752798080444336,15.017170906066895,img_1770612891_44973850.png
3.5392985343933105,-27.42583656311035,15.888962745666504,-0.0062263235449790955,-0.00011266190995229408,7.029380526546447e-07,0.999980628490448,2.659365653991699,-19.625709533691406,15.017701148986816,img_1770612891_111341953.png
3.5376906394958496,-27.33804702758789,15.889623641967773,-0.006226324010640383,-0.00011254921992076561,7.022464956207841e-07,0.999980628490448,2.6713690757751465,-19.540996551513672,15.018045425415039,img_1770612891_194500923.png
3.5352792739868164,-27.206361770629883,15.890612602233887,-0.006226324941962957,-0.00011237919534323737,7.012029072939185e-07,0.999980628490448,2.6959047317504883,-19.371601104736328,15.01871395111084,img_1770612891_294656991.png
3.532867908477783,-27.074676513671875,15.89159870147705,-0.006226325873285532,-0.0001122079775086604,7.001518724791822e-07,0.999980628490448,2.714763879776001,-19.244577407836914,15.019196510314941,img_1770612891_394732952.png
3.530457019805908,-26.9429931640625,15.892581939697266,-0.006226326338946819,-0.0001120355591410771,6.990933343331562e-07,0.999980628490448,2.7340142726898193,-19.117572784423828,15.019662857055664,img_1770612891_494766950.png
3.5280466079711914,-26.811307907104492,15.893563270568848,-0.006226327270269394,-0.00011186194751644507,6.980272928558406e-07,0.999980628490448,2.753657579421997,-18.990585327148438,15.020112037658691,img_1770612891_594836950.png
3.5256364345550537,-26.679622650146484,15.894542694091797,-0.006226327735930681,-0.00011168714263476431,6.969537480472354e-07,0.999980628490448,2.7736973762512207,-18.863618850708008,15.02054500579834,img_1770612891_695014953.png
3.523226737976074,-26.547937393188477,15.895519256591797,-0.006226328667253256,-0.00011151113722007722,6.958727567507594e-07,0.999980628490448,2.7941370010375977,-18.736671447753906,15.020959854125977,img_1770612891_795017004.png
3.520817518234253,-26.4162540435791,15.896492958068848,-0.006226329132914543,-0.0001113339385483414,6.947843189664127e-07,0.999980628490448,2.8149795532226562,-18.609743118286133,15.021356582641602,img_1770612891_895191907.png
3.51840877532959,-26.284568786621094,15.897464752197266,-0.006226330064237118,-0.00011115554661955684,6.936883778507763e-07,0.999980628490448,2.8362269401550293,-18.482837677001953,15.021736145019531,img_1770612891_995261907.png
3.516000747680664,-26.152883529663086,15.898433685302734,-0.006226330529898405,-0.00011097596143372357,6.925849334038503e-07,0.999980628490448,2.8578803539276123,-18.355953216552734,15.022096633911133,img_1770612892_95271825.png
3.5135929584503174,-26.02120018005371,15.899399757385254,-0.00622633146122098,-0.00011079517571488395,6.914740424690535e-07,0.999980628490448,2.87994122505188,-18.22909164428711,15.022439002990723,img_1770612892_195408821.png
3.511186122894287,-25.889514923095703,15.90036392211914,-0.006226331926882267,-0.000110613189463038,6.90355705046386e-07,0.999980628490448,2.9024105072021484,-18.102251052856445,15.022761344909668,img_1770612892_295466899.png
3.508779525756836,-25.757829666137695,15.901326179504395,-0.006226332392543554,-0.00011043001723010093,6.892298642924288e-07,0.999980628490448,2.925290107727051,-17.975433349609375,15.023064613342285,img_1770612892_395479917.png
3.506373882293701,-25.626144409179688,15.902284622192383,-0.006226333323866129,-0.00011024564446415752,6.88096520207182e-07,0.999980628490448,2.9485819339752197,-17.8486385345459,15.023347854614258,img_1770612892_495605945.png
3.5039689540863037,-25.494461059570312,15.903241157531738,-0.006226333789527416,-0.00011006007116520777,6.869557296340645e-07,0.999980628490448,2.9722886085510254,-17.72186851501465,15.02361011505127,img_1770612892_595840930.png
3.5015645027160645,-25.362775802612305,15.904195785522461,-0.0062263342551887035,-0.0001098733046092093,6.858074357296573e-07,0.999980628490448,2.996412515640259,-17.595123291015625,15.02385139465332,img_1770612892_695724964.png
3.4991607666015625,-25.231090545654297,15.905147552490234,-0.006226334720849991,-0.0001096853447961621,6.846516953373794e-07,0.999980628490448,3.0209567546844482,-17.468402862548828,15.024070739746094,img_1770612892_795825004.png
3.496757984161377,-25.099407196044922,15.906096458435059,-0.006226335186511278,-0.00010949618445010856,6.834884516138118e-07,0.999980628490448,3.045924425125122,-17.34170913696289,15.02426815032959,img_1770612892_895874977.png
3.4943559169769287,-24.967721939086914,15.90704345703125,-0.0062263356521725655,-0.00010930583084700629,6.823177614023734e-07,0.999980628490448,3.0713186264038086,-17.215042114257812,15.024442672729492,img_1770612892_996018886.png
3.491954803466797,-24.836036682128906,15.907987594604492,-0.006226336117833853,-0.00010911427671089768,6.811395678596455e-07,0.999980628490448,3.097142219543457,-17.088403701782227,15.0245943069458,img_1770612893_96112012.png
3.4895544052124023,-24.7043514251709,15.908928871154785,-0.00622633658349514,-0.00010892152931774035,6.799538709856279e-07,0.999980628490448,3.123398542404175,-16.961793899536133,15.024721145629883,img_1770612893_196161031.png
3.487154960632324,-24.572668075561523,15.909868240356445,-0.006226337049156427,-0.00010872758139157668,6.787606707803207e-07,0.999980628490448,3.1500914096832275,-16.83521270751953,15.024824142456055,img_1770612893_296296834.png
3.4847564697265625,-24.440982818603516,15.910804748535156,-0.006226337514817715,-0.00010853243293240666,6.775600240871427e-07,0.999980628490448,3.1772241592407227,-16.708663940429688,15.024901390075684,img_1770612893_396397829.png
3.482358932495117,-24.309297561645508,15.911738395690918,-0.006226337980479002,-0.00010833608394023031,6.76351874062675e-07,0.999980628490448,3.204801082611084,-16.5821475982666,15.024951934814453,img_1770612893_496440887.png
3.4799623489379883,-24.1776123046875,15.912670135498047,-0.006226338446140289,-0.00010813854169100523,6.751362775503367e-07,0.999980628490448,3.232825994491577,-16.455665588378906,15.024975776672363,img_1770612893_596570968.png
3.477566719055176,-24.045928955078125,15.913599014282227,-0.006226338911801577,-0.00010793979890877381,6.739131208632898e-07,0.999980628490448,3.2613039016723633,-16.3292179107666,15.024971008300781,img_1770612893_696640968.png
3.4751720428466797,-23.914243698120117,15.914525985717773,-0.006226339377462864,-0.00010773985559353605,6.726825176883722e-07,0.999980628490448,3.2902393341064453,-16.20280647277832,15.024937629699707,img_1770612893_796630859.png
3.472778558731079,-23.78255844116211,15.915449142456055,-0.006226339843124151,-0.00010753871174529195,6.714444111821649e-07,0.999980628490448,3.3196377754211426,-16.076435089111328,15.024874687194824,img_1770612893_896800994.png
3.470386266708374,-23.6508731842041,15.91637134552002,-0.006226339843124151,-0.00010733636736404151,6.70198801344668e-07,0.999980628490448,3.3495044708251953,-15.950101852416992,15.0247802734375,img_1770612893_996845006.png
3.4679949283599854,-23.519189834594727,15.917289733886719,-0.0062263403087854385,-0.00010713282244978473,6.689456881758815e-07,0.999980628490448,3.37984561920166,-15.823811531066895,15.024653434753418,img_1770612894_96915960.png
3.465604782104492,-23.38750457763672,15.918206214904785,-0.006226340774446726,-0.00010692806972656399,6.676850716758054e-07,0.999980628490448,3.410668134689331,-15.697565078735352,15.024493217468262,img_1770612894_197028875.png
3.4632158279418945,-23.25581932067871,15.919119834899902,-0.006226340774446726,-0.00010672212374629453,6.664168950010207e-07,0.999980628490448,3.4419784545898438,-15.571366310119629,15.024298667907715,img_1770612894_297268867.png
3.4608283042907715,-23.124134063720703,15.92003059387207,-0.006226341240108013,-0.00010651496995706111,6.651412718383654e-07,0.999980628490448,3.4737846851348877,-15.445215225219727,15.024065971374512,img_1770612894_397171974.png
3.458441734313965,-22.992450714111328,15.920939445495605,-0.0062263417057693005,-0.00010630661563482136,6.638580885010015e-07,0.999980628490448,3.5060951709747314,-15.319117546081543,15.023796081542969,img_1770612894_497273921.png
3.456056594848633,-22.86076545715332,15.921845436096191,-0.0062263417057693005,-0.00010609705350361764,6.625674586757668e-07,0.999980628490448,3.53891921043396,-15.193075180053711,15.02348518371582,img_1770612894_597508907.png
3.4536726474761963,-22.729080200195312,15.922748565673828,-0.006226342171430588,-0.00010588629083940759,6.612692118324048e-07,0.999980628490448,3.5722670555114746,-15.06709098815918,15.02313232421875,img_1770612894_697404861.png
3.4512901306152344,-22.597394943237305,15.923649787902832,-0.006226342171430588,-0.00010567432036623359,6.599635185011721e-07,0.999980628490448,3.6061501502990723,-14.941170692443848,15.022734642028809,img_1770612894_797469854.png
3.448908805847168,-22.46571159362793,15.924548149108887,-0.006226342637091875,-0.00010546114208409563,6.586502649952308e-07,0.999980628490448,3.6405811309814453,-14.815319061279297,15.022290229797363,img_1770612894_897588968.png
3.446528911590576,-22.334026336669922,15.925443649291992,-0.006226342637091875,-0.00010524676326895133,6.573294513145811e-07,0.999980628490448,3.67557430267334,-14.689538955688477,15.021795272827148,img_1770612894_997725963.png
3.444150686264038,-22.202341079711914,15.926336288452148,-0.006226342637091875,-0.00010503116936888546,6.560011343026417e-07,0.999980628490448,3.7111458778381348,-14.563838958740234,15.021245956420898,img_1770612895_97749948.png
3.4417736530303955,-22.070655822753906,15.927227020263672,-0.006226343102753162,-0.00010481437493581325,6.546653139594127e-07,0.999980628490448,3.747314214706421,-14.438225746154785,15.020639419555664,img_1770612895_197876930.png
3.4393982887268066,-21.9389705657959,15.928114891052246,-0.006226343102753162,-0.00010459636541781947,6.533218765980564e-07,0.999980628490448,3.7841007709503174,-14.31270694732666,15.019970893859863,img_1770612895_297935962.png
3.4370241165161133,-21.807287216186523,15.928999900817871,-0.006226343102753162,-0.00010437714809086174,6.519709359054104e-07,0.999980628490448,3.821530342102051,-14.18729305267334,15.019234657287598,img_1770612895_398186922.png
3.433861255645752,-21.63170623779297,15.930176734924316,-0.00622634356841445,-0.00010408297384856269,6.501578582174261e-07,0.999980628490448,3.8596324920654297,-14.061996459960938,15.018424987792969,img_1770612895_498159885.png
3.4322807788848877,-21.543916702270508,15.930763244628906,-0.00622634356841445,-0.00010393507545813918,6.492463171525742e-07,0.999980628490448,3.898441791534424,-13.936829566955566,15.017533302307129,img_1770612895_598137855.png
3.4299116134643555,-21.4122314453125,15.931640625,-0.00622634356841445,-0.00010371222742833197,6.478726959358028e-07,0.999980628490448,3.9380013942718506,-13.811813354492188,15.016551971435547,img_1770612895_698314905.png
3.427543878555298,-21.280548095703125,15.932515144348145,-0.00622634356841445,-0.00010348815703764558,6.46491457700904e-07,0.999980628490448,3.9780519008636475,-13.686838150024414,15.01564884185791,img_1770612895_798462867.png
3.424389600753784,-21.10496711730957,15.933677673339844,-0.00622634356841445,-0.00010318751446902752,6.446380780289473e-07,0.999980628490448,4.016760349273682,-13.561212539672852,15.015052795410156,img_1770612895_898353815.png
3.422813653945923,-21.01717758178711,15.934256553649902,-0.006226344034075737,-0.00010303638555342332,6.43706300706981e-07,0.999980628490448,4.05149507522583,-13.434111595153809,15.014748573303223,img_1770612895_998502969.png
3.4204509258270264,-20.8854923248291,15.935123443603516,-0.006226344034075737,-0.00010280866990797222,6.423023251045379e-07,0.999980628490448,4.080296039581299,-13.305143356323242,15.014609336853027,img_1770612896_98585844.png
3.4180901050567627,-20.753808975219727,15.935988426208496,-0.006226344034075737,-0.00010257973917759955,6.408907893273863e-07,0.999980628490448,4.102550506591797,-13.17446517944336,15.014547348022461,img_1770612896_198616027.png
3.4157309532165527,-20.62212371826172,15.936849594116211,-0.006226344034075737,-0.00010234959336230531,6.394715796886885e-07,0.999980628490448,4.1189422607421875,-13.042604446411133,15.014555931091309,img_1770612896_298719882.png
3.4133734703063965,-20.49043846130371,15.937708854675293,-0.006226344034075737,-0.0001021182251861319,6.380448667187011e-07,0.999980628490448,4.1309709548950195,-12.910185813903809,15.01466178894043,img_1770612896_398828029.png
3.411018133163452,-20.358753204345703,15.938565254211426,-0.006226344034075737,-0.00010188563464907929,6.366104798871675e-07,0.999980628490448,4.14035177230835,-12.777715682983398,15.014866828918457,img_1770612896_499138832.png
3.4086644649505615,-20.227069854736328,15.93941879272461,-0.006226344034075737,-0.00010165182175114751,6.351684760375065e-07,0.999980628490448,4.14853048324585,-12.645483016967773,15.015145301818848,img_1770612896_599058866.png
3.405529022216797,-20.051488876342773,15.940552711486816,-0.00622634356841445,-0.00010133816977031529,6.332339239634166e-07,0.999980628490448,4.156430721282959,-12.513565063476562,15.015466690063477,img_1770612896_699082851.png
3.4039626121520996,-19.963699340820312,15.941118240356445,-0.00622634356841445,-0.00010118052887264639,6.322615604403836e-07,0.999980628490448,4.16443395614624,-12.381900787353516,15.015809059143066,img_1770612896_799139022.png
3.400832414627075,-19.78812026977539,15.942244529724121,-0.00622634356841445,-0.0001008636099868454,6.303066584223416e-07,0.999980628490448,4.172520637512207,-12.250371932983398,15.016161918640137,img_1770612896_899231910.png
3.399268627166748,-19.700328826904297,15.942806243896484,-0.00622634356841445,-0.00010070433199871331,6.293241199273325e-07,0.999980628490448,4.1804704666137695,-12.118870735168457,15.016520500183105,img_1770612896_999197006.png
3.396143913269043,-19.524749755859375,15.943925857543945,-0.00622634356841445,-0.00010038414620794356,6.273487542785006e-07,0.999980628490448,4.188043594360352,-11.987332344055176,15.01688003540039,img_1770612897_99284887.png
3.3938026428222656,-19.393064498901367,15.94476318359375,-0.00622634356841445,-0.00010014256258727983,6.258583198359702e-07,0.999980628490448,4.19509220123291,-11.855735778808594,15.017237663269043,img_1770612897_199357032.png
3.391463279724121,-19.261381149291992,15.945596694946289,-0.006226343102753162,-9.989975660573691e-05,6.243602115318936e-07,0.999980628490448,4.20159387588501,-11.724091529846191,15.017589569091797,img_1770612897_299427032.png
3.3891260623931885,-19.129695892333984,15.946428298950195,-0.006226343102753162,-9.965570643544197e-05,6.228544293662708e-07,0.999980628490448,4.207629680633545,-11.592423439025879,15.017935752868652,img_1770612897_399492025.png
3.386791229248047,-18.998010635375977,15.947257041931152,-0.006226343102753162,-9.941043390426785e-05,6.213409164956829e-07,0.999980628490448,4.213331699371338,-11.460755348205566,15.018274307250977,img_1770612897_499634027.png
3.384458303451538,-18.86632537841797,15.94808292388916,-0.006226342637091875,-9.91639171843417e-05,6.198197297635488e-07,0.999980628490448,4.2188310623168945,-11.329102516174316,15.01860523223877,img_1770612897_599761962.png
3.382127523422241,-18.734642028808594,15.948905944824219,-0.006226342637091875,-9.891617082757875e-05,6.182908691698685e-07,0.999980628490448,4.224222660064697,-11.197466850280762,15.018926620483398,img_1770612897_700575828.png
3.3797988891601562,-18.602956771850586,15.949727058410645,-0.006226342171430588,-9.866718028206378e-05,6.167542210278043e-07,0.999980628490448,4.229554176330566,-11.065847396850586,15.01923942565918,img_1770612897_799889802.png
3.3774726390838623,-18.471271514892578,15.950544357299805,-0.006226342171430588,-9.841694554779679e-05,6.152098990241939e-07,0.999980628490448,4.234830856323242,-10.93423843383789,15.019540786743164,img_1770612897_899904966.png
3.3751485347747803,-18.33958625793457,15.951359748840332,-0.006226342171430588,-9.816547390073538e-05,6.136577894721995e-07,0.999980628490448,4.24003267288208,-10.802634239196777,15.019831657409668,img_1770612897_999975919.png
3.3728268146514893,-18.207902908325195,15.952171325683594,-0.0062263417057693005,-9.791275806492195e-05,6.120979492152401e-07,0.999980628490448,4.245131492614746,-10.67103099822998,15.020112037658691,img_1770612898_99996805.png
3.3705074787139893,-18.076217651367188,15.952980995178223,-0.006226341240108013,-9.765879804035649e-05,6.105303782533156e-07,0.999980628490448,4.25010347366333,-10.5394287109375,15.020380973815918,img_1770612898_200215816.png
3.368190288543701,-17.94453239440918,15.953787803649902,-0.006226341240108013,-9.7403593827039e-05,6.089550197430071e-07,0.999980628490448,4.254938125610352,-10.40782642364502,15.020637512207031,img_1770612898_300252914.png
3.365875720977783,-17.812847137451172,15.95459270477295,-0.006226340774446726,-9.714713814901188e-05,6.073718736843148e-07,0.999980628490448,4.2596354484558105,-10.276226043701172,15.020881652832031,img_1770612898_400317907.png
3.363563299179077,-17.681163787841797,15.95539379119873,-0.006226340774446726,-9.688943100627512e-05,6.057809400772385e-07,0.999980628490448,4.26420259475708,-10.144628524780273,15.021114349365234,img_1770612898_500422000.png
3.361253261566162,-17.54947853088379,15.956192016601562,-0.0062263403087854385,-9.66304651228711e-05,6.041822189217783e-07,0.999980628490448,4.268649578094482,-10.01303482055664,15.021333694458008,img_1770612898_600641012.png
3.358945846557617,-17.41779327392578,15.956988334655762,-0.006226339843124151,-9.637025505071506e-05,6.025757102179341e-07,0.999980628490448,4.272984027862549,-9.881443977355957,15.021540641784668,img_1770612898_700560808.png
3.3558731079101562,-17.24221420288086,15.95804500579834,-0.006226339843124151,-9.602135105524212e-05,6.004214583299472e-07,0.999980628490448,4.278594970703125,-9.7059965133667,15.021796226501465,img_1770612898_834816932.png
3.3543384075164795,-17.1544246673584,15.958571434020996,-0.006226339377462864,-9.584605868440121e-05,5.993391596348374e-07,0.999980628490448,4.281328201293945,-9.618274688720703,15.0219144821167,img_1770612898_900827884.png
